Landslide_ID,Latitude,Longitude,State,District,Date_Occurred,Landslide_Type,Area_sqm,Casualties,Damage_Level,Trigger,Validation_Status
LS_00757,8.511704,72.109234,Arunachal Pradesh,Chikmagalur,2021-05-04,Earth slide,7446.856389096141,0,Low,Heavy Rainfall,Satellite Identified
LS_00758,8.352386,75.917508,Tamil Nadu,Kodagu,2004-01-02,Earth slide,52.8443945082271,0,Medium,Heavy Rainfall,Satellite Identified
LS_00759,31.338884,82.173381,Assam,Rudraprayag,2005-05-25,Rock slide,10920.657427566515,0,Low,Heavy Rainfall,Report Based
LS_00760,34.734409,84.68814,Kerala,Rudraprayag,2003-11-20,Earth flow,3014.9312249787367,0,High,Heavy Rainfall,Satellite Identified
LS_00761,29.977852,79.859174,Uttarakhand,Kozhikode,2014-06-12,Debris flow,2595.705402521725,10,Low,Heavy Rainfall,Field Verified
LS_00762,29.081646,83.230822,Himachal Pradesh,East Khasi Hills,2000-02-25,Rock fall,3571.4468630962497,0,Low,Heavy Rainfall,Satellite Identified
LS_00763,34.765909,93.838855,Assam,Pathanamthitta,2003-03-13,Complex landslide,2038.9261636121576,0,High,Heavy Rainfall,Satellite Identified
LS_00764,34.638587,75.91784,Karnataka,Kodagu,2022-07-20,Earth flow,880.3915486109798,2,Low,Heavy Rainfall,Field Verified
LS_00765,31.149606,88.551087,Karnataka,Malappuram,1998-06-02,Debris slide,6605.537341168576,10,Low,Heavy Rainfall,Satellite Identified
LS_00766,13.273388,72.845809,Assam,Chamoli,2004-02-26,Debris slide,18961.556528390345,0,Low,Heavy Rainfall,Field Verified
LS_00767,15.069232,75.474851,Himachal Pradesh,Kodagu,2003-02-11,Rock slide,3619.7541789296138,5,Medium,Heavy Rainfall,Satellite Identified
LS_00768,29.193238,82.074832,Sikkim,Kinnaur,2009-10-18,Earth slide,2130.576442768848,0,Medium,Heavy Rainfall,Satellite Identified
LS_00769,15.494356,73.710347,Jammu & Kashmir,Tehri Garhwal,2011-04-02,Topple,8303.09668864543,0,Low,Heavy Rainfall,Field Verified
LS_00770,28.063609,87.614248,Tamil Nadu,Lahaul Spiti,2019-07-25,Rock fall,3577.923359336209,0,High,Heavy Rainfall,Satellite Identified
LS_00771,28.976152,85.953336,Himachal Pradesh,Dakshina Kannada,2001-12-29,Topple,10123.99512678854,0,Medium,Heavy Rainfall,Field Verified
LS_00772,31.205302,82.284067,Sikkim,Pithoragarh,2002-01-15,Debris slide,10089.293761294102,0,High,Snowmelt,Field Verified
LS_00773,12.524675,76.477779,Meghalaya,Kullu,2008-05-15,Debris flow,16999.32448348955,0,Low,Heavy Rainfall,Satellite Identified
LS_00774,11.555169,75.682366,Himachal Pradesh,Shimla,2000-03-31,Rock fall,265.1970219359077,0,Low,Heavy Rainfall,Satellite Identified
LS_00775,14.383257,73.603668,Tamil Nadu,Malappuram,2014-02-27,Debris slide,1067.562387214976,0,High,Heavy Rainfall,Satellite Identified
LS_00776,32.035815,94.650156,Uttarakhand,Uttarkashi,2000-01-22,Earth flow,1382.7300555338743,0,Medium,Heavy Rainfall,Field Verified
LS_00777,16.79934,72.320474,Meghalaya,Udupi,2014-01-14,Debris flow,4533.467781591341,0,Low,Earthquake,Field Verified
LS_00778,33.90669,83.66691,Tamil Nadu,Shimla,2014-09-19,Debris slide,1226.8687309126556,0,High,Heavy Rainfall,Field Verified
LS_00779,12.521691,75.101174,Meghalaya,Mandi,2015-12-15,Complex landslide,3935.103901735318,0,Low,Heavy Rainfall,Field Verified
LS_00780,13.344876,75.520157,Jammu & Kashmir,Chamoli,2016-12-01,Earth flow,1226.006039278473,0,Low,Snowmelt,Report Based
LS_00781,33.600963,79.074837,Himachal Pradesh,Malappuram,2005-02-24,Topple,352.3125083853791,0,Low,Heavy Rainfall,Satellite Identified
LS_00782,19.158198,76.22432,Arunachal Pradesh,Kozhikode,2006-02-17,Earth slide,2228.901477439502,0,Low,Heavy Rainfall,Satellite Identified
LS_00783,28.068793,82.592834,Meghalaya,Kodagu,2003-11-11,Debris slide,1997.7576588575598,0,Medium,Heavy Rainfall,Satellite Identified
LS_00784,11.820918,74.231632,Uttarakhand,Pithoragarh,2017-10-08,Debris flow,6491.756753103576,0,High,Heavy Rainfall,Satellite Identified
LS_00785,15.925865,76.575492,Sikkim,Dakshina Kannada,1998-07-22,Rock slide,850.1597712233925,0,Low,Heavy Rainfall,Satellite Identified
LS_00786,12.339096,74.896567,Sikkim,South Garo Hills,2021-04-14,Debris slide,10991.152902598855,0,Medium,Heavy Rainfall,Field Verified
LS_00787,11.027161,74.460009,Meghalaya,Wayanad,2009-02-24,Complex landslide,1857.0236523790747,0,Low,Heavy Rainfall,Field Verified
LS_00788,31.247898,76.798969,Uttarakhand,East Khasi Hills,2000-06-13,Earth flow,13137.81947976804,0,Medium,Heavy Rainfall,Satellite Identified
LS_00789,18.503445,75.838823,Jammu & Kashmir,Pithoragarh,2020-03-29,Topple,604.9991349774558,0,Medium,Heavy Rainfall,Satellite Identified
LS_00790,13.958725,74.643537,Tamil Nadu,Mandi,2008-10-21,Rock fall,174.90821702259817,0,Low,Heavy Rainfall,Field Verified
LS_00791,31.817996,76.801743,Assam,Kozhikode,2022-09-11,Rock slide,5882.491899623759,0,Low,Heavy Rainfall,Field Verified
LS_00792,34.139893,85.091974,Meghalaya,Dakshina Kannada,2018-08-05,Topple,3148.618241527925,0,Medium,Human Activity,Satellite Identified
LS_00793,32.382383,75.580853,Meghalaya,Idukki,2020-05-11,Debris slide,596.1536932293031,0,Low,Heavy Rainfall,Field Verified
LS_00794,13.005755,76.714914,Himachal Pradesh,Kozhikode,1998-10-19,Complex landslide,4712.86630451339,0,Medium,Heavy Rainfall,Satellite Identified
LS_00795,29.925692,87.421265,Sikkim,Rudraprayag,2022-12-29,Debris slide,2084.8702151148873,10,Low,Heavy Rainfall,Report Based
LS_00796,8.320377,75.483445,Sikkim,Kinnaur,2020-10-20,Topple,6460.8588080658665,0,High,Snowmelt,Field Verified
LS_00797,18.683911,75.23155,Uttarakhand,Lahaul Spiti,2014-04-20,Topple,5211.284556163475,0,Medium,Snowmelt,Report Based
LS_00798,13.708699,72.19974,Tamil Nadu,South Garo Hills,2019-03-23,Topple,2249.3855857565977,0,Medium,Heavy Rainfall,Field Verified
LS_00799,30.988263,83.849524,Kerala,Rudraprayag,2002-05-16,Earth slide,13194.174074456996,0,Low,Heavy Rainfall,Field Verified
LS_00800,20.643387,73.8003,Sikkim,Chikmagalur,2011-02-05,Earth slide,3249.1680700900256,0,Medium,Heavy Rainfall,Satellite Identified
LS_00801,29.877003,80.629038,Jammu & Kashmir,Kodagu,2000-01-21,Earth flow,669.0927755226514,0,Low,Heavy Rainfall,Satellite Identified
LS_00802,19.580818,74.245189,Karnataka,Udupi,2002-10-19,Rock slide,3074.4875189969002,0,Medium,Earthquake,Field Verified
LS_00803,30.949106,91.615626,Assam,Kinnaur,2003-06-02,Topple,10482.7540771773,0,Low,Heavy Rainfall,Field Verified
LS_00804,34.377844,91.230658,Himachal Pradesh,Malappuram,2013-02-27,Rock fall,7136.308951975791,0,Medium,Heavy Rainfall,Satellite Identified
LS_00805,31.825335,75.918418,Meghalaya,West Garo Hills,2018-03-18,Earth flow,7066.2018151542825,0,Low,Heavy Rainfall,Field Verified
LS_00806,8.741031,74.938992,Sikkim,Tehri Garhwal,1998-03-13,Complex landslide,9173.79972422134,0,Low,Heavy Rainfall,Satellite Identified
LS_00807,12.247606,73.748072,Jammu & Kashmir,South Garo Hills,2020-10-20,Earth flow,4535.992180495252,0,Low,Heavy Rainfall,Satellite Identified
LS_00808,32.065292,89.575367,Assam,West Garo Hills,2002-08-24,Earth slide,5623.203092174412,0,Low,Heavy Rainfall,Field Verified
LS_00809,16.790545,76.293001,Arunachal Pradesh,South Garo Hills,2016-10-12,Rock slide,16448.179480354014,0,Low,Heavy Rainfall,Satellite Identified
LS_00810,15.523834,75.091425,Tamil Nadu,Kullu,2015-11-06,Topple,7603.978863268138,0,Medium,Heavy Rainfall,Satellite Identified
LS_00811,33.955969,80.008836,Assam,Udupi,2004-03-13,Debris flow,5114.472238721316,0,High,Heavy Rainfall,Satellite Identified
LS_00812,10.164546,75.561101,Kerala,Kinnaur,2022-10-31,Rock slide,967.2580337277714,0,Low,Human Activity,Field Verified
LS_00813,9.87512,75.794884,Jammu & Kashmir,South Garo Hills,2013-06-28,Earth flow,3471.9350675156347,1,Low,Heavy Rainfall,Field Verified
LS_00814,10.037886,75.417147,Tamil Nadu,Hassan,2003-03-06,Topple,4503.1281133883185,0,Low,Heavy Rainfall,Satellite Identified
LS_00815,20.793163,73.461245,Karnataka,Malappuram,2021-12-13,Rock fall,1746.4913668912495,0,Low,Heavy Rainfall,Report Based
LS_00816,29.859799,92.81213,Assam,Uttarkashi,1999-02-19,Rock fall,546.1458554704888,0,High,Heavy Rainfall,Report Based
LS_00817,31.170184,93.860017,Karnataka,Shimla,2006-12-20,Debris flow,5647.729852201779,0,Low,Heavy Rainfall,Field Verified
LS_00818,9.870284,72.523302,Uttarakhand,South Garo Hills,2004-07-27,Debris flow,2749.075863958956,0,Low,Heavy Rainfall,Satellite Identified
LS_00819,29.380281,76.049811,Uttarakhand,Wayanad,2022-04-11,Topple,912.6993723510875,1,Medium,Heavy Rainfall,Satellite Identified
LS_00820,31.76093,88.21961,Sikkim,Kozhikode,2008-01-24,Rock slide,5739.083344354255,0,Low,Heavy Rainfall,Satellite Identified
LS_00821,19.582661,74.847486,Assam,Kozhikode,2000-02-09,Complex landslide,8930.608209483182,5,Low,Heavy Rainfall,Satellite Identified
LS_00822,20.739421,76.928004,Uttarakhand,Rudraprayag,2022-10-08,Debris flow,5802.629078183482,0,Medium,Heavy Rainfall,Satellite Identified
LS_00823,34.371373,82.039501,Kerala,East Khasi Hills,2017-11-16,Earth slide,4979.853812843907,0,Low,Heavy Rainfall,Satellite Identified
LS_00824,34.553236,93.755768,Karnataka,Pathanamthitta,2006-09-06,Earth flow,960.534092700986,0,Medium,Heavy Rainfall,Field Verified
LS_00825,29.875981,93.156373,Jammu & Kashmir,Chikmagalur,2006-05-22,Debris slide,5014.402010278992,0,Low,Heavy Rainfall,Field Verified
LS_00826,12.879177,75.133767,Assam,Mandi,1999-10-28,Debris flow,789.6858299565791,0,Low,Heavy Rainfall,Satellite Identified
LS_00827,32.172305,76.256462,Arunachal Pradesh,Mandi,2005-03-21,Rock fall,85.287273264659,1,Low,Earthquake,Report Based
LS_00828,10.748606,73.325854,Jammu & Kashmir,Tehri Garhwal,2018-12-02,Earth flow,5436.281873638287,2,High,Heavy Rainfall,Satellite Identified
LS_00829,9.764696,76.887191,Arunachal Pradesh,West Garo Hills,2000-04-13,Debris flow,16670.484262668804,0,Low,Heavy Rainfall,Field Verified
LS_00830,18.607425,73.891578,Tamil Nadu,Pithoragarh,2022-09-05,Earth slide,462.75327329987704,0,High,Heavy Rainfall,Satellite Identified
LS_00831,29.16577,94.709713,Sikkim,Pithoragarh,2006-04-01,Earth flow,8597.631525189314,0,Low,Heavy Rainfall,Field Verified
LS_00832,15.549992,76.643817,Sikkim,Kozhikode,2022-05-12,Debris slide,3433.2757772182476,0,Low,Heavy Rainfall,Satellite Identified
LS_00833,10.261528,73.80608,Kerala,West Garo Hills,2007-12-04,Earth slide,5070.925892504657,0,Low,Heavy Rainfall,Report Based
LS_00834,14.168936,76.080284,Karnataka,Kinnaur,2014-03-09,Topple,2828.7616345110405,0,Low,Human Activity,Satellite Identified
LS_00835,32.230131,87.230392,Tamil Nadu,Pathanamthitta,2003-02-23,Rock slide,2701.125777246215,0,Low,Heavy Rainfall,Satellite Identified
LS_00836,29.655324,78.441642,Tamil Nadu,Kozhikode,1999-10-16,Debris slide,6659.701386750012,0,Low,Heavy Rainfall,Report Based
LS_00837,19.070558,76.318948,Sikkim,Kullu,2009-07-05,Rock fall,2610.8970788653373,0,Low,Heavy Rainfall,Field Verified
LS_00838,15.625823,74.276975,Sikkim,Pathanamthitta,2021-01-26,Topple,3649.215048235608,0,Low,Heavy Rainfall,Satellite Identified
LS_00839,33.125534,78.893398,Kerala,Idukki,2011-04-19,Debris slide,8387.031664297618,0,Low,Heavy Rainfall,Satellite Identified
LS_00840,33.809577,82.728183,Sikkim,Hassan,2005-07-05,Rock fall,1494.0550440639474,0,Medium,Heavy Rainfall,Satellite Identified
LS_00841,29.429795,87.162855,Kerala,West Garo Hills,2007-06-16,Complex landslide,2221.6210155004064,10,Low,Heavy Rainfall,Satellite Identified
LS_00842,34.417292,90.81718,Sikkim,South Garo Hills,2007-03-23,Complex landslide,2999.4689342521833,0,Low,Heavy Rainfall,Field Verified
LS_00843,31.247554,79.16219,Uttarakhand,Pathanamthitta,2004-11-24,Earth slide,12316.243420641002,0,High,Heavy Rainfall,Satellite Identified
LS_00844,31.800583,76.716993,Himachal Pradesh,Tehri Garhwal,2001-12-04,Earth flow,2356.59221824097,0,Medium,Heavy Rainfall,Satellite Identified
LS_00845,10.866116,72.82283,Arunachal Pradesh,Lahaul Spiti,2001-02-28,Debris flow,2607.177137396339,1,Medium,Heavy Rainfall,Satellite Identified
LS_00846,9.094769,76.922879,Meghalaya,East Khasi Hills,2015-05-29,Complex landslide,5489.172526523907,0,Low,Heavy Rainfall,Report Based
LS_00847,10.272205,75.240152,Uttarakhand,Kozhikode,2012-03-11,Debris slide,1408.1982405382992,0,Medium,Heavy Rainfall,Satellite Identified
LS_00848,34.247284,75.651161,Arunachal Pradesh,Tehri Garhwal,2000-11-02,Debris slide,2009.2191077925957,0,High,Heavy Rainfall,Satellite Identified
LS_00849,16.901427,73.060406,Himachal Pradesh,Kullu,2020-07-22,Debris flow,1365.5943639142604,0,Low,Heavy Rainfall,Field Verified
LS_00850,34.155751,94.277806,Meghalaya,Kozhikode,2010-08-18,Complex landslide,2089.488267305845,0,Low,Heavy Rainfall,Satellite Identified
LS_00851,29.026258,77.352993,Jammu & Kashmir,Hassan,2019-04-06,Rock slide,7805.221276493058,0,Low,Heavy Rainfall,Satellite Identified
LS_00852,30.581076,90.16436,Sikkim,Kullu,2015-07-17,Earth flow,8328.327133928746,0,High,Heavy Rainfall,Satellite Identified
LS_00853,14.290404,76.487662,Uttarakhand,Hassan,2014-09-27,Earth flow,11916.874429382611,0,High,Earthquake,Satellite Identified
LS_00854,29.406379,90.907503,Uttarakhand,Dakshina Kannada,1999-11-16,Complex landslide,9490.026372696993,0,High,Heavy Rainfall,Field Verified
LS_00855,31.763068,86.091642,Kerala,Wayanad,2011-09-02,Rock slide,5180.301743803973,0,High,Heavy Rainfall,Field Verified
LS_00856,8.182189,74.834292,Jammu & Kashmir,Shimla,2020-12-28,Earth flow,13460.900297228663,0,Medium,Heavy Rainfall,Satellite Identified
LS_00857,31.216941,84.478327,Kerala,Chamoli,2009-05-03,Earth flow,374.76649081804896,0,Low,Earthquake,Satellite Identified
LS_00858,29.045671,87.613396,Meghalaya,East Khasi Hills,2022-08-15,Debris slide,946.0442719912357,0,Medium,Heavy Rainfall,Report Based
LS_00859,14.738751,72.364492,Karnataka,Chamoli,2001-01-08,Rock slide,4928.644911053797,0,Medium,Earthquake,Report Based
LS_00860,14.524304,74.274784,Tamil Nadu,Uttarkashi,2012-11-03,Rock slide,7001.471633450079,0,Low,Heavy Rainfall,Field Verified
LS_00861,30.925889,91.918981,Arunachal Pradesh,Pithoragarh,2010-10-16,Rock slide,9695.046841351823,0,Low,Heavy Rainfall,Satellite Identified
LS_00862,9.675734,75.599984,Meghalaya,Idukki,2019-10-18,Debris flow,533.2824398536798,0,Low,Earthquake,Field Verified
LS_00863,32.474413,78.949333,Tamil Nadu,Malappuram,2014-05-08,Earth flow,6252.88175888835,0,Low,Human Activity,Satellite Identified
LS_00864,28.889773,82.978379,Kerala,Lahaul Spiti,2012-01-19,Complex landslide,876.8903543235089,0,Medium,Heavy Rainfall,Satellite Identified
LS_00865,18.590126,76.680815,Jammu & Kashmir,West Garo Hills,2014-02-15,Earth slide,3602.7755154531164,2,Low,Heavy Rainfall,Satellite Identified
LS_00866,14.408775,74.359513,Meghalaya,Wayanad,2018-10-06,Debris flow,3369.787326945151,0,Medium,Heavy Rainfall,Satellite Identified
LS_00867,14.395064,74.863863,Himachal Pradesh,Shimla,2022-09-30,Debris slide,1361.2567743746915,0,Low,Heavy Rainfall,Field Verified
LS_00868,11.104987,76.746406,Sikkim,Kinnaur,2004-04-12,Debris flow,1819.9343898886204,0,Low,Heavy Rainfall,Field Verified
LS_00869,30.262017,85.426281,Uttarakhand,Chikmagalur,2001-05-20,Rock fall,4011.6011291850155,0,Low,Snowmelt,Satellite Identified
LS_00870,11.356949,73.217335,Uttarakhand,Hassan,2007-07-18,Debris flow,3060.2753895849073,0,Low,Heavy Rainfall,Field Verified
LS_00871,13.446129,75.879325,Tamil Nadu,Kozhikode,2004-09-01,Rock slide,2067.98760187681,0,Low,Heavy Rainfall,Field Verified
LS_00872,19.083054,72.990982,Meghalaya,Chikmagalur,2004-01-03,Debris slide,10373.186769794065,0,Medium,Heavy Rainfall,Report Based
LS_00873,9.646283,72.892599,Sikkim,Rudraprayag,2014-04-28,Rock slide,3396.5184780773825,0,Low,Human Activity,Report Based
LS_00874,30.633815,93.389006,Jammu & Kashmir,Pathanamthitta,2021-01-23,Earth flow,3935.363030303842,0,Medium,Heavy Rainfall,Report Based
LS_00875,29.855331,88.11325,Meghalaya,Wayanad,2004-07-23,Rock fall,267.1291754450657,0,Low,Snowmelt,Satellite Identified
LS_00876,33.507061,84.704248,Kerala,Pithoragarh,2019-11-16,Debris flow,1783.8539062651907,0,Low,Heavy Rainfall,Satellite Identified
LS_00877,15.015603,72.387418,Uttarakhand,West Garo Hills,2008-07-01,Rock slide,90.96755877681319,0,Low,Human Activity,Satellite Identified
LS_00878,18.423737,74.331873,Meghalaya,Pathanamthitta,2015-05-30,Rock fall,2244.4687599057743,0,Medium,Earthquake,Field Verified
LS_00879,31.585824,84.234871,Himachal Pradesh,South Garo Hills,2012-07-15,Debris flow,4905.367116581393,2,Low,Heavy Rainfall,Field Verified
LS_00880,8.817797,72.936734,Arunachal Pradesh,Shimla,2022-06-02,Complex landslide,165.0482219839466,0,Medium,Heavy Rainfall,Satellite Identified
LS_00881,10.012218,73.505878,Arunachal Pradesh,East Khasi Hills,2014-05-22,Debris slide,1431.594337931888,0,Low,Heavy Rainfall,Satellite Identified
LS_00882,20.825403,72.279632,Kerala,Chikmagalur,2014-11-18,Complex landslide,766.8129811598557,0,Medium,Heavy Rainfall,Satellite Identified
LS_00883,14.655202,74.635038,Meghalaya,Kodagu,2013-06-24,Rock fall,4123.055076990261,0,Low,Heavy Rainfall,Satellite Identified
LS_00884,29.470824,76.442966,Jammu & Kashmir,Lahaul Spiti,2017-09-25,Debris slide,17552.30860641273,0,Medium,Earthquake,Field Verified
LS_00885,9.763146,72.728143,Jammu & Kashmir,Shimla,2007-06-28,Earth flow,5977.239841693193,0,Medium,Human Activity,Satellite Identified
LS_00886,10.02607,73.217213,Kerala,Malappuram,2003-04-23,Earth slide,9231.935715261263,0,Low,Heavy Rainfall,Satellite Identified
LS_00887,34.44028,87.655356,Meghalaya,Kodagu,2019-08-08,Rock slide,473.8560032525738,2,Low,Heavy Rainfall,Satellite Identified
LS_00888,28.35857,84.426824,Uttarakhand,Lahaul Spiti,2016-06-07,Rock fall,658.0575614469336,0,Low,Earthquake,Satellite Identified
LS_00889,29.07389,81.697575,Jammu & Kashmir,East Khasi Hills,2005-03-24,Rock fall,2336.860761356089,0,Medium,Heavy Rainfall,Field Verified
LS_00890,30.567053,76.221906,Jammu & Kashmir,Mandi,2000-07-05,Earth flow,4947.084737564513,0,High,Earthquake,Satellite Identified
LS_00891,15.521331,76.556709,Karnataka,Pithoragarh,1998-11-02,Rock slide,4038.2947676294552,0,Low,Earthquake,Satellite Identified
LS_00892,16.459417,76.334107,Meghalaya,Shimla,2019-02-23,Rock slide,11220.310211425007,1,Low,Heavy Rainfall,Satellite Identified
LS_00893,17.840049,75.033581,Arunachal Pradesh,Shimla,2004-05-27,Debris flow,912.3318474960867,0,Medium,Heavy Rainfall,Satellite Identified
LS_00894,29.217842,81.087018,Meghalaya,Udupi,2013-05-16,Debris slide,91.23276329167064,0,Low,Heavy Rainfall,Satellite Identified
LS_00895,33.854039,78.524721,Assam,Uttarkashi,2014-12-19,Debris slide,641.905234774826,0,Low,Snowmelt,Satellite Identified
LS_00896,31.506136,94.60985,Sikkim,Chikmagalur,2007-01-29,Complex landslide,512.2500492822376,0,Medium,Heavy Rainfall,Report Based
LS_00897,28.459383,85.537648,Jammu & Kashmir,Kodagu,2002-04-27,Rock fall,4468.566008999014,0,Low,Heavy Rainfall,Satellite Identified
LS_00898,29.364599,91.364225,Meghalaya,West Garo Hills,2002-03-07,Earth flow,4135.1694432532895,0,Medium,Heavy Rainfall,Satellite Identified
LS_00899,34.074062,83.074441,Sikkim,Malappuram,2017-05-10,Earth slide,16994.615382776297,0,Low,Heavy Rainfall,Report Based
LS_00900,30.238046,92.230061,Assam,Lahaul Spiti,2021-10-07,Topple,10653.702882814676,0,Low,Heavy Rainfall,Satellite Identified
LS_00901,18.178007,74.213274,Arunachal Pradesh,South Garo Hills,2013-09-21,Debris slide,3320.5322939763532,0,Low,Heavy Rainfall,Satellite Identified
LS_00902,12.775427,74.629733,Karnataka,Kodagu,2004-01-03,Rock slide,8272.161865201735,0,Low,Heavy Rainfall,Field Verified
LS_00903,29.94266,93.601676,Arunachal Pradesh,Hassan,2010-09-16,Complex landslide,6428.347525049536,0,Medium,Heavy Rainfall,Satellite Identified
LS_00904,14.623615,74.728748,Uttarakhand,South Garo Hills,2006-06-24,Rock fall,2226.9361852603593,0,Low,Snowmelt,Satellite Identified
LS_00905,31.266782,75.106906,Uttarakhand,Kozhikode,2021-04-25,Rock slide,191.45012551766308,0,Low,Heavy Rainfall,Field Verified
LS_00906,17.68176,72.841183,Tamil Nadu,Chamoli,2016-05-04,Earth flow,1053.202355896254,0,Low,Heavy Rainfall,Satellite Identified
LS_00907,16.462633,76.122585,Karnataka,Hassan,2009-05-18,Complex landslide,2703.921062742338,0,Low,Snowmelt,Satellite Identified
LS_00908,17.226582,72.036789,Assam,Kinnaur,2010-05-12,Complex landslide,3651.190431518456,0,Low,Human Activity,Report Based
LS_00909,15.027185,74.291024,Tamil Nadu,Hassan,2006-01-07,Topple,14503.664732887368,0,Low,Heavy Rainfall,Field Verified
LS_00910,14.107456,74.277328,Arunachal Pradesh,Wayanad,2011-10-04,Complex landslide,4363.101623455592,0,Low,Heavy Rainfall,Satellite Identified
LS_00911,32.648086,81.105725,Kerala,Pathanamthitta,2003-05-06,Earth flow,13707.235304485774,1,Low,Heavy Rainfall,Satellite Identified
LS_00912,33.793272,94.325156,Sikkim,Kozhikode,2007-08-15,Earth slide,11028.943458471647,0,Low,Heavy Rainfall,Field Verified
LS_00913,31.217303,87.198582,Assam,East Khasi Hills,2005-03-18,Rock fall,4073.7707154040604,0,Low,Heavy Rainfall,Field Verified
LS_00914,30.895659,89.753377,Meghalaya,Udupi,2004-07-09,Complex landslide,5911.070480371037,5,Low,Heavy Rainfall,Satellite Identified
LS_00915,31.084222,91.995953,Karnataka,Lahaul Spiti,2000-11-15,Earth slide,5763.374573562422,0,Low,Human Activity,Field Verified
LS_00916,34.220195,80.910549,Assam,Kozhikode,1999-09-11,Debris flow,1888.6731341513114,0,High,Heavy Rainfall,Satellite Identified
LS_00917,33.996004,82.317144,Meghalaya,Pathanamthitta,2005-11-11,Rock fall,1110.451141250543,0,Low,Human Activity,Satellite Identified
LS_00918,31.535809,94.755782,Karnataka,Kinnaur,2021-03-30,Rock fall,3130.03708365971,0,Low,Heavy Rainfall,Field Verified
LS_00919,34.632956,90.103827,Uttarakhand,Wayanad,2005-08-08,Rock slide,1561.835961607561,0,Medium,Human Activity,Satellite Identified
LS_00920,31.606346,90.267705,Himachal Pradesh,Mandi,2005-01-23,Complex landslide,4129.334557098909,0,Low,Heavy Rainfall,Satellite Identified
LS_00921,11.4952,72.105185,Assam,Dakshina Kannada,2015-09-23,Rock slide,6415.787249398727,0,Low,Heavy Rainfall,Report Based
LS_00922,31.389492,75.33563,Himachal Pradesh,Hassan,2001-01-29,Debris flow,4011.3289428950216,0,High,Heavy Rainfall,Satellite Identified
LS_00923,19.786493,72.956211,Karnataka,Lahaul Spiti,2013-08-03,Rock slide,4778.133153733329,0,Low,Heavy Rainfall,Field Verified
LS_00924,16.919185,76.743952,Arunachal Pradesh,Rudraprayag,2016-02-14,Debris flow,1560.1961536535675,0,Low,Heavy Rainfall,Field Verified
LS_00925,34.538231,90.093377,Sikkim,Chamoli,2016-04-06,Debris slide,5363.990470887109,0,Medium,Snowmelt,Satellite Identified
LS_00926,20.020562,74.585659,Himachal Pradesh,Chikmagalur,2013-04-02,Debris flow,622.5151446166626,0,Low,Heavy Rainfall,Satellite Identified
LS_00927,16.09348,72.050235,Assam,Dakshina Kannada,2017-11-11,Topple,1083.5743709006497,0,High,Heavy Rainfall,Satellite Identified
LS_00928,33.002873,86.679648,Meghalaya,West Garo Hills,2013-03-28,Topple,1775.7102406798176,0,Low,Snowmelt,Field Verified
LS_00929,30.602857,74.542618,Himachal Pradesh,Mandi,2019-08-15,Debris slide,1253.7268278546949,0,Low,Heavy Rainfall,Satellite Identified
LS_00930,8.1296,72.423831,Kerala,Idukki,2007-11-20,Complex landslide,8241.566034893647,0,High,Human Activity,Satellite Identified
LS_00931,8.680327,75.914243,Sikkim,Rudraprayag,2021-03-03,Debris flow,9338.155790853141,0,Low,Heavy Rainfall,Satellite Identified
LS_00932,33.09014,94.595985,Himachal Pradesh,Kozhikode,2010-11-20,Earth slide,846.1931501505029,0,Low,Earthquake,Field Verified
LS_00933,28.466619,94.969777,Jammu & Kashmir,Kodagu,2022-11-16,Earth slide,125.65175057370789,0,Low,Earthquake,Satellite Identified
LS_00934,19.721206,76.630965,Arunachal Pradesh,Mandi,2007-10-21,Earth flow,45.69911248703786,0,Low,Heavy Rainfall,Satellite Identified
LS_00935,31.219594,86.746435,Kerala,Lahaul Spiti,2020-05-20,Rock slide,1044.353553147773,0,High,Heavy Rainfall,Satellite Identified
LS_00936,9.119509,74.795683,Kerala,Kinnaur,2007-04-11,Rock slide,3493.648085488875,0,Low,Heavy Rainfall,Satellite Identified
LS_00937,15.613506,72.042478,Himachal Pradesh,Chamoli,2004-12-30,Debris slide,7156.5838031285075,0,Low,Heavy Rainfall,Satellite Identified
LS_00938,20.417277,73.200758,Sikkim,Tehri Garhwal,1998-04-19,Topple,1954.2960798780618,0,Low,Heavy Rainfall,Satellite Identified
LS_00939,17.061169,74.80058,Meghalaya,Dakshina Kannada,2012-02-24,Debris flow,2442.5699842621966,0,Low,Heavy Rainfall,Field Verified
LS_00940,19.456355,72.389395,Sikkim,Mandi,2006-03-16,Complex landslide,6134.562872142879,1,Low,Heavy Rainfall,Satellite Identified
LS_00941,34.171963,93.780017,Uttarakhand,Chikmagalur,2003-10-03,Complex landslide,6726.9762116052925,0,Medium,Heavy Rainfall,Satellite Identified
LS_00942,8.638929,72.955311,Uttarakhand,Chikmagalur,2022-04-04,Earth slide,7815.482470786788,0,Low,Heavy Rainfall,Satellite Identified
LS_00943,17.736987,73.361577,Meghalaya,Chamoli,2005-11-03,Topple,624.9928770167232,0,High,Heavy Rainfall,Satellite Identified
LS_00944,15.753117,73.830141,Uttarakhand,West Garo Hills,1998-05-18,Rock slide,8228.098766509944,0,Low,Heavy Rainfall,Satellite Identified
LS_00945,20.175413,73.541761,Tamil Nadu,Wayanad,2002-07-09,Debris flow,10183.487860880783,0,Low,Heavy Rainfall,Field Verified
